Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,"Returned Refugees","Asylum Seekers",IDPs,"Returned IDPs",Stateless,HST,OOC
1999,-,Ghana,-,GHA,13288,0,0,0,0,0,0,0
1999,-,Guinea-Bissau,-,GNB,3187,5275,0,0,215000,0,0,0
1999,-,Greece,-,GRC,163,0,0,0,0,0,0,0
1999,-,Grenada,-,GRD,35,0,0,0,0,0,0,0
1999,-,Guatemala,-,GTM,28082,2036,0,0,0,0,0,0
1999,-,Guinea,-,GIN,1148,0,0,0,0,0,0,0
1999,-,Guyana,-,GUY,47,0,0,0,0,0,0,0
1999,-,Haiti,-,HTI,8768,5,0,0,0,0,0,0
1999,-,"China, Hong Kong SAR",-,HKG,17,0,0,0,0,0,0,0
1999,-,Honduras,-,HND,1066,0,0,0,0,0,0,0
1999,-,Croatia,-,HRV,353721,10578,0,52390,23614,0,0,0
1999,-,Hungary,-,HUN,797,0,0,0,0,0,0,0
1999,-,Iceland,-,ISL,5,0,0,0,0,0,0,0
1999,-,"Cote d'Ivoire",-,CIV,561,0,0,0,0,0,0,0
1999,-,India,-,IND,9846,0,0,0,0,0,0,0
1999,-,Indonesia,-,IDN,9023,10,0,0,0,0,0,0
1999,-,"Iran (Islamic Rep. of)",-,IRN,86845,5,0,0,0,0,0,0
1999,-,Iraq,-,IRQ,642875,20732,0,0,0,0,0,16621
1999,-,Israel,-,ISR,473,0,0,0,0,0,0,0
1999,-,Italy,-,ITA,49,0,0,0,0,0,0,0
1999,-,Jamaica,-,JAM,33,0,0,0,0,0,0,0
1999,-,Jordan,-,JOR,970,0,0,0,0,0,0,0
1999,-,Kazakhstan,-,KAZ,9059,9732,0,0,0,0,0,0
1999,-,Kenya,-,KEN,6131,0,0,0,0,0,0,0
1999,-,Kyrgyzstan,-,KGZ,4003,0,0,5569,0,0,0,0
1999,-,"Rep. of Korea",-,KOR,72,0,0,0,0,0,0,0
1999,-,"Dem. People's Rep. of Korea",-,PRK,10,0,0,0,0,0,0,0
1999,-,Kuwait,-,KWT,988,0,0,0,0,0,0,0
1999,-,"Lao People's Dem. Rep.",-,LAO,21393,1237,0,0,0,0,0,0
1999,-,Liberia,-,LBR,294685,104265,0,90584,47361,0,0,0
1999,-,Libya,-,LBY,563,0,0,0,0,0,0,0
1999,-,"Saint Lucia",-,LCA,10,0,0,0,0,0,0,0
1999,-,Lebanon,-,LBN,7677,0,0,0,0,0,0,13
1999,-,"Sri Lanka",-,LKA,116698,95,0,612518,0,0,0,0
1999,-,Lithuania,-,LTU,251,0,0,0,0,0,0,0
1999,-,Latvia,-,LVA,903,0,0,0,0,0,0,0
1999,-,Madagascar,-,MDG,53,0,0,0,0,0,0,0
1999,-,Mauritania,-,MRT,29942,0,0,0,0,0,0,0
1999,-,"North Macedonia",-,MKD,2091,0,0,0,0,0,0,0
1999,-,"Rep. of Moldova",-,MDA,2405,0,0,8080,0,0,0,0
1999,-,Mexico,-,MEX,1358,0,0,0,0,0,0,0
1999,-,Mali,-,MLI,381,5046,0,0,0,0,0,3500
1999,-,Malaysia,-,MYS,83,0,0,0,0,0,0,0
1999,-,Malawi,-,MWI,34,0,0,0,0,0,0,0
1999,-,Mongolia,-,MNG,25,0,0,0,0,0,0,0
1999,-,Morocco,-,MAR,373,0,0,0,0,0,0,0
1999,-,Mozambique,-,MOZ,26,0,0,0,0,0,0,0
1999,-,Malta,-,MLT,23,0,0,0,0,0,0,0
1999,-,Mauritius,-,MUS,5,0,0,0,0,0,0,0
1999,-,Myanmar,-,MMR,131661,1128,0,0,0,0,0,0
1999,-,Namibia,-,NAM,702,1381,0,0,0,0,0,0
1999,-,Nepal,-,NPL,178,0,0,0,0,0,0,0
1999,-,"Netherlands (Kingdom of the)",-,NLD,29,0,0,0,0,0,0,0
1999,-,Niger,-,NER,508,14,0,0,0,0,0,0
1999,-,Nicaragua,-,NIC,20572,61,0,0,0,0,0,0
1999,-,Nigeria,-,NGA,4440,0,0,0,0,0,0,0
1999,-,Nauru,-,NRU,5,0,0,0,0,0,0,0
1999,-,Oman,-,OMN,8,0,0,0,0,0,0,0
1999,-,Pakistan,-,PAK,8011,0,0,0,0,0,0,0
1999,-,Panama,-,PAN,73,0,0,0,0,0,0,0
1999,-,Paraguay,-,PRY,20,0,0,0,0,0,0,0
1999,-,Peru,-,PER,7205,25,0,0,0,0,0,0
1999,-,Philippines,-,PHL,45516,0,0,0,0,0,0,0
1999,-,"Papua New Guinea",-,PNG,6,0,0,0,0,0,0,0
1999,-,Poland,-,POL,1238,0,0,0,0,0,0,0
1999,-,Portugal,-,PRT,16,0,0,0,0,0,0,0
1999,-,Qatar,-,QAT,6,0,0,0,0,0,0,0
1999,-,Romania,-,ROU,8560,0,0,0,0,0,0,0
1999,-,"South Africa",-,ZAF,190,0,0,0,0,0,0,0
1999,-,"Russian Federation",-,RUS,28319,19,0,498354,29503,0,0,724162
1999,-,Rwanda,-,RWA,88934,38421,0,0,625000,0,0,2994
1999,-,"El Salvador",-,SLV,12408,31,0,0,0,0,0,0
1999,-,"Saudi Arabia",-,SAU,233,0,0,0,0,0,0,0
1999,-,Senegal,-,SEN,11598,425,0,0,0,0,0,0
1999,-,Seychelles,-,SYC,30,0,0,0,0,0,0,0
1999,-,Singapore,-,SGP,24,0,0,0,0,0,0,0
1999,-,"Sierra Leone",-,SLE,490047,3500,0,500000,0,0,0,0
1999,-,"San Marino",-,SMR,5,0,0,0,0,0,0,0
1999,-,"Solomon Islands",-,SLB,34,0,0,0,0,0,0,0
1999,-,Somalia,-,SOM,524604,25953,0,0,0,0,0,2000
1999,-,Spain,-,ESP,49,0,0,0,0,0,0,0
1999,-,"Serbia and Kosovo: S/RES/1244 (1999)",-,SRB,172506,807139,0,234900,58936,0,0,0
1999,-,"Viet Nam",-,VNM,405378,85,0,0,0,0,0,38
1999,-,Stateless,-,XXA,11807,0,0,0,0,0,0,412057
1999,-,"Sao Tome and Principe",-,STP,29,0,0,0,0,0,0,0
1999,-,Sudan,-,SDN,485449,170,0,0,0,0,0,3500
1999,-,Suriname,-,SUR,413,0,0,0,0,0,0,0
1999,-,Slovakia,-,SVK,178,0,0,0,0,0,0,0
1999,-,Slovenia,-,SVN,3293,0,0,0,0,0,0,0
1999,-,Eswatini,-,SWZ,27,0,0,0,0,0,0,0
1999,-,Sweden,-,SWE,30,0,0,0,0,0,0,0
1999,-,Switzerland,-,CHE,90,0,0,0,0,0,0,0
1999,-,"Syrian Arab Rep.",-,SYR,6693,0,0,0,0,0,0,0
1999,-,"United Rep. of Tanzania",-,TZA,117,5,0,0,0,0,0,7320
1999,-,Thailand,-,THA,315,0,0,0,0,0,0,0
1999,-,Tibetan,-,TIB,21041,0,0,0,0,0,0,0
1999,-,Tajikistan,-,TJK,45166,4693,0,0,0,0,0,0
1999,-,Turkmenistan,-,TKM,1051,0,0,0,0,0,0,0
1999,-,Timor-Leste,-,TLS,162472,127528,0,0,0,0,0,0
1999,-,Togo,-,TGO,3695,0,0,0,0,0,0,0
1999,-,"Trinidad and Tobago",-,TTO,24,0,0,0,0,0,0,0
1999,-,Tunisia,-,TUN,1236,0,0,0,0,0,0,0
1999,-,Türkiye,-,TUR,44012,108,0,0,0,0,0,0
1999,-,Tuvalu,-,TUV,5,0,0,0,0,0,0,0
1999,-,"United Arab Emirates",-,ARE,5,0,0,0,0,0,0,0
1999,-,Uganda,-,UGA,13929,236,0,0,0,0,0,0
1999,-,"Unknown ",-,UNK,1236832,207,1027400,0,0,0,0,181035
1999,-,Ukraine,-,UKR,12235,0,0,0,0,0,0,0
1999,-,Uruguay,-,URY,36,0,0,0,0,0,0,0
1999,-,"United States of America",-,USA,38,0,0,0,0,0,0,0
1999,-,Uzbekistan,-,UZB,45527,0,0,0,0,0,0,0
1999,-,"Saint Vincent and the Grenadines",-,VCT,36,0,0,0,0,0,0,0
1999,-,"Venezuela (Bolivarian Republic of)",-,VEN,554,0,0,0,0,0,0,0
1999,-,"Western Sahara",-,ESH,165868,0,0,0,0,0,0,26416
1999,-,Yemen,-,YEM,2021,0,0,0,0,0,0,0
1999,-,Zambia,-,ZMB,86,5,0,0,0,0,0,0
1999,-,Zimbabwe,-,ZWE,40,0,0,0,0,0,0,0
2000,-,Afghanistan,-,AFG,3587327,292484,40290,758625,0,0,0,100046
2000,-,Albania,-,ALB,6801,0,2817,0,0,0,0,0
2000,-,Algeria,-,DZA,8015,0,2320,0,0,0,0,0
2000,-,Angola,-,AGO,433756,8536,5489,257508,0,0,0,165
2000,-,"Antigua and Barbuda",-,ATG,0,0,6,0,0,0,0,0
2000,-,Egypt,-,EGY,3954,5,1151,0,0,0,0,0
2000,-,Argentina,-,ARG,608,0,1559,0,0,0,0,0
2000,-,Armenia,-,ARM,5787,0,5228,0,0,0,0,0
2000,-,Australia,-,AUS,0,0,5,0,0,0,0,0
2000,-,Austria,-,AUT,33,0,0,0,0,0,0,0
2000,-,Azerbaijan,-,AZE,284278,27,5282,572451,0,0,0,0
2000,-,Bahrain,-,BHR,92,0,51,0,0,0,0,0
2000,-,Barbados,-,BRB,5,0,8,0,0,0,0,0
2000,-,Burundi,-,BDI,568070,6839,3626,56000,0,0,0,10
2000,-,Belgium,-,BEL,20,0,20,0,0,0,0,0
2000,-,Benin,-,BEN,47,10,148,0,0,0,0,0
2000,-,Bangladesh,-,BGD,5404,0,3322,0,0,0,0,0
2000,-,Bahamas,-,BHS,0,0,7,0,0,0,0,0
2000,-,Bhutan,-,BTN,108943,0,46,0,0,0,0,0
2000,-,"Burkina Faso",-,BFA,124,0,242,0,0,0,0,0
2000,-,Belarus,-,BLR,2515,0,766,0,0,0,0,0
2000,-,"Bolivia (Plurinational State of)",-,BOL,177,0,121,0,0,0,0,0
2000,-,Botswana,-,BWA,5,0,0,0,0,0,0,0
2000,-,Brazil,-,BRA,220,0,649,0,0,0,0,0
2000,-,"Bosnia and Herzegovina",-,BIH,504980,18710,4305,518252,59347,0,0,0
2000,-,Bulgaria,-,BGR,2404,0,1303,0,0,0,0,0
2000,-,Belize,-,BLZ,12,0,14,0,0,0,0,0
2000,-,Cambodia,-,KHM,36851,0,301,0,0,0,0,0
2000,-,Canada,-,CAN,25,0,7,0,0,0,0,0
2000,-,"Central African Rep.",-,CAF,135,59,54,0,0,0,0,0
2000,-,Chad,-,TCD,54955,2617,2422,0,0,0,0,0
2000,-,China,-,CHN,110967,0,17178,0,0,0,0,0
2000,-,Chile,-,CHL,858,11,159,0,0,0,0,0
2000,-,Cameroon,-,CMR,2067,5,1494,0,0,0,0,0
2000,-,Congo,-,COG,27570,5682,4142,0,0,0,0,54
2000,-,"Dem. Rep. of the Congo",-,COD,371705,14001,19844,3000,0,0,0,47
2000,-,Comoros,-,COM,25,0,96,0,0,0,0,0
2000,-,Colombia,-,COL,9278,303,5003,525000,0,0,0,0
2000,-,"Costa Rica",-,CRI,55,0,226,0,0,0,0,0
2000,-,Cuba,-,CUB,20077,0,3464,0,0,0,0,0
2000,-,"Cabo Verde",-,CPV,0,0,13,0,0,0,0,0
2000,-,Cyprus,-,CYP,12,0,10,0,0,0,0,0
2000,-,Czechia,-,CZE,809,0,176,0,0,0,0,0
2000,-,Denmark,-,DNK,26,0,5,0,0,0,0,0
2000,-,Djibouti,-,DJI,1911,0,142,0,0,0,0,0
2000,-,Dominica,-,DMA,0,0,16,0,0,0,0,0
2000,-,"Dominican Rep.",-,DOM,48,0,50,0,0,0,0,0
2000,-,Ecuador,-,ECU,669,0,270,0,0,0,0,0
2000,-,"Equatorial Guinea",-,GNQ,504,0,41,0,0,0,0,0
2000,-,Eritrea,-,ERI,376847,51005,2559,1100000,0,0,0,0
2000,-,Estonia,-,EST,460,0,74,0,0,0,0,0
2000,-,Ethiopia,-,ETH,66396,2933,14551,0,0,0,0,244
2000,-,Fiji,-,FJI,401,0,1661,0,0,0,0,0
2000,-,Finland,-,FIN,5,0,5,0,0,0,0,0
2000,-,France,-,FRA,74,0,45,0,0,0,0,0
2000,-,Gabon,-,GAB,27,6,13,0,0,0,0,0
2000,-,Gambia,-,GMB,751,0,280,0,0,0,0,0
2000,-,"State of Palestine",-,PSE,110641,0,538,0,0,0,0,6000
2000,-,"United Kingdom of Great Britain and Northern Ireland",-,GBR,109,0,69,0,0,0,0,0
2000,-,Georgia,-,GEO,21818,81,1469,272101,284,0,0,2202
2000,-,Germany,-,DEU,1182,0,57,0,0,0,0,0
2000,-,Ghana,-,GHA,14760,0,989,0,0,0,0,0
2000,-,Guinea-Bissau,-,GNB,880,890,689,0,0,0,0,0
2000,-,Greece,-,GRC,124,0,25,0,0,0,0,0
2000,-,Grenada,-,GRD,23,0,89,0,0,0,0,0
2000,-,Guatemala,-,GTM,20709,80,101803,0,0,0,0,3341
2000,-,Guinea,-,GIN,1489,0,2523,0,0,0,0,0
2000,-,Guyana,-,GUY,35,0,201,0,0,0,0,0
2000,-,Haiti,-,HTI,7564,5,19735,0,0,0,0,0
2000,-,"China, Hong Kong SAR",-,HKG,10,0,8,0,0,0,0,0
2000,-,Honduras,-,HND,904,0,1187,0,0,0,0,4138
2000,-,Croatia,-,HRV,335200,19014,368,34134,15494,0,0,0
2000,-,Hungary,-,HUN,512,0,1959,0,0,0,0,0
2000,-,Iceland,-,ISL,5,0,0,0,0,0,0,0
2000,-,"Cote d'Ivoire",-,CIV,771,0,678,0,0,0,0,0
2000,-,India,-,IND,11397,19,9786,0,0,0,0,0
2000,-,Indonesia,-,IDN,9152,802,3618,0,0,0,0,0
2000,-,Ireland,-,IRL,5,0,0,0,0,0,0,0
2000,-,"Iran (Islamic Rep. of)",-,IRN,88266,57,20622,0,0,0,0,0
2000,-,Iraq,-,IRQ,526165,3713,40630,0,0,0,0,13000
2000,-,Israel,-,ISR,414,0,362,0,0,0,0,0
2000,-,Italy,-,ITA,46,0,33,0,0,0,0,0
2000,-,Jamaica,-,JAM,37,0,173,0,0,0,0,0
2000,-,Jordan,-,JOR,915,34,551,0,0,0,0,0
2000,-,Japan,-,JPN,5,0,11,0,0,0,0,0
2000,-,Kazakhstan,-,KAZ,2537,0,739,0,0,0,0,0
2000,-,Kenya,-,KEN,2367,4871,861,0,0,0,0,0
2000,-,Kyrgyzstan,-,KGZ,747,0,322,0,5569,0,0,0
2000,-,"Rep. of Korea",-,KOR,69,0,359,0,0,0,0,0
2000,-,"Dem. People's Rep. of Korea",-,PRK,15,0,50,0,0,0,0,0
2000,-,Kuwait,-,KWT,688,0,98,0,0,0,0,0
2000,-,"Lao People's Dem. Rep.",-,LAO,16090,8,201,0,0,0,0,5
2000,-,Liberia,-,LBR,266926,42359,4196,110686,13361,0,0,5
2000,-,Libya,-,LBY,603,0,531,0,0,0,0,0
2000,-,"Saint Lucia",-,LCA,12,0,28,0,0,0,0,0
2000,-,Lebanon,-,LBN,10208,1573,1538,0,0,0,0,0
2000,-,"Sri Lanka",-,LKA,124156,15,6499,706514,0,0,0,0
2000,-,Lithuania,-,LTU,155,0,138,0,0,0,0,0
2000,-,Latvia,-,LVA,484,0,107,0,0,0,0,0
2000,-,"China, Macao SAR",-,MAC,5,0,0,0,0,0,0,0
2000,-,Madagascar,-,MDG,51,0,15,0,0,0,0,0
2000,-,Mauritania,-,MRT,29742,0,1782,0,0,0,0,0
2000,-,"North Macedonia",-,MKD,2175,0,505,0,0,0,0,0
2000,-,"Rep. of Moldova",-,MDA,2650,0,866,8080,0,0,0,0
2000,-,Mexico,-,MEX,1288,5,13058,0,0,0,0,0
2000,-,Mali,-,MLI,364,5,185,0,0,0,0,3500
2000,-,Malaysia,-,MYS,79,0,240,0,0,0,0,0
2000,-,Malawi,-,MWI,34,0,5,0,0,0,0,0
2000,-,Mongolia,-,MNG,25,0,597,0,0,0,0,0
2000,-,Morocco,-,MAR,394,0,183,0,0,0,0,0
2000,-,Mozambique,-,MOZ,24,0,0,0,0,0,0,0
2000,-,Malta,-,MLT,17,0,5,0,0,0,0,0
2000,-,Mauritius,-,MUS,29,0,15,0,0,0,0,0
2000,-,Myanmar,-,MMR,137121,1323,1013,0,0,0,0,0
2000,-,Namibia,-,NAM,2307,5,10,0,0,0,0,0
2000,-,Nepal,-,NPL,227,0,444,0,0,0,0,0
2000,-,"Netherlands (Kingdom of the)",-,NLD,14,0,132,0,0,0,0,0
2000,-,Niger,-,NER,483,0,250,0,0,0,0,0
2000,-,Nicaragua,-,NIC,5070,24,13136,0,0,0,0,128
2000,-,Nigeria,-,NGA,5735,0,3457,0,0,0,0,0
2000,-,Nauru,-,NRU,5,0,0,0,0,0,0,0
2000,-,Oman,-,OMN,5,0,6,0,0,0,0,0
2000,-,Pakistan,-,PAK,10134,0,7201,0,0,0,0,0
2000,-,Panama,-,PAN,70,258,50,0,0,0,0,0
2000,-,Paraguay,-,PRY,20,0,16,0,0,0,0,0
2000,-,Peru,-,PER,6948,0,2435,0,0,0,0,0
2000,-,Philippines,-,PHL,45481,5,1848,0,0,0,0,0
2000,-,"Papua New Guinea",-,PNG,6,0,0,0,0,0,0,0
2000,-,Poland,-,POL,859,0,549,0,0,0,0,0
2000,-,Portugal,-,PRT,24,0,73,0,0,0,0,0
2000,-,Qatar,-,QAT,0,0,31,0,0,0,0,0
2000,-,Romania,-,ROU,7348,0,2466,0,0,0,0,0
2000,-,"South Africa",-,ZAF,168,0,98,0,0,0,0,0
2000,-,"Russian Federation",-,RUS,40309,124,10597,490650,70000,0,0,641701
2000,-,Rwanda,-,RWA,119051,26258,24806,0,0,0,0,0
2000,-,"El Salvador",-,SLV,7753,5,176478,0,0,0,0,919
2000,-,"Saudi Arabia",-,SAU,77,0,41,0,0,0,0,0
2000,-,Senegal,-,SEN,11077,22,914,0,0,0,0,0
2000,-,Seychelles,-,SYC,25,0,12,0,0,0,0,0
2000,-,Singapore,-,SGP,21,0,17,0,0,0,0,0
2000,-,"Sierra Leone",-,SLE,402798,40900,6862,300000,200000,0,0,23
2000,-,"San Marino",-,SMR,5,0,0,0,0,0,0,0
2000,-,"Solomon Islands",-,SLB,34,0,23,0,0,0,0,0
2000,-,Somalia,-,SOM,475644,45867,11971,18000,0,0,0,2077
2000,-,Spain,-,ESP,75,0,21,0,0,0,0,0
2000,-,"Serbia and Kosovo: S/RES/1244 (1999)",-,SRB,146749,124734,49001,267500,0,0,0,85000
2000,-,"Viet Nam",-,VNM,370753,26,1525,0,0,0,0,37
2000,-,Stateless,-,XXA,6431,0,2029,0,0,0,0,550639
2000,-,"Saint Kitts and Nevis",-,KNA,0,0,5,0,0,0,0,0
2000,-,"Sao Tome and Principe",-,STP,23,0,6,0,0,0,0,0
2000,-,Sudan,-,SDN,494351,261,19094,0,0,0,0,0
2000,-,Suriname,-,SUR,334,0,48,0,0,0,0,0
2000,-,Slovakia,-,SVK,216,0,796,0,0,0,0,0
2000,-,Slovenia,-,SVN,3278,0,19,0,0,0,0,0
2000,-,Eswatini,-,SWZ,16,0,0,0,0,0,0,0
2000,-,Sweden,-,SWE,17,0,5,0,0,0,0,0
2000,-,Switzerland,-,CHE,69,0,0,0,0,0,0,0
2000,-,"Syrian Arab Rep.",-,SYR,5868,0,3730,0,0,0,0,0
2000,-,"United Rep. of Tanzania",-,TZA,310,7,801,0,0,0,0,742
2000,-,Thailand,-,THA,213,0,139,0,0,0,0,0
2000,-,Tibetan,-,TIB,20969,0,0,0,0,0,0,0
2000,-,Tajikistan,-,TJK,59937,1498,635,0,0,0,0,0
2000,-,Turkmenistan,-,TKM,299,27,15,0,0,0,0,0
2000,-,Timor-Leste,-,TLS,122202,48540,19,0,5000,0,0,0
2000,-,Togo,-,TGO,4022,0,1277,0,0,0,0,0
2000,-,Tonga,-,TON,5,0,22,0,0,0,0,0
2000,-,"Trinidad and Tobago",-,TTO,24,0,117,0,0,0,0,0
2000,-,Tunisia,-,TUN,1205,0,366,0,0,0,0,0
2000,-,Türkiye,-,TUR,47154,270,10231,0,0,0,0,0
2000,-,Tuvalu,-,TUV,5,0,0,0,0,0,0,0
2000,-,"United Arab Emirates",-,ARE,17,0,8,0,0,0,0,0
2000,-,Uganda,-,UGA,32405,435,1050,0,0,0,0,0
2000,-,"Unknown ",-,UNK,1119368,5,191978,0,0,0,0,162073
2000,-,Ukraine,-,UKR,19310,5,3038,0,0,0,0,96
2000,-,Uruguay,-,URY,48,5,162,0,0,0,0,0
2000,-,"United States of America",-,USA,173,0,86,0,0,0,0,0
2000,-,Uzbekistan,-,UZB,3628,0,372,0,0,0,0,51649
2000,-,"Saint Vincent and the Grenadines",-,VCT,48,0,78,0,0,0,0,0
2000,-,"Venezuela (Bolivarian Republic of)",-,VEN,469,5,172,0,0,0,0,0
2000,-,"Western Sahara",-,ESH,165808,0,0,0,0,0,0,26000
2000,-,Yemen,-,YEM,2104,10,848,0,0,0,0,0
2000,-,Zambia,-,ZMB,91,0,117,0,0,0,0,0
2000,-,Zimbabwe,-,ZWE,109,0,204,0,0,0,0,0
2001,-,Afghanistan,-,AFG,3809763,26092,30782,1200000,0,0,0,100000
2001,-,Albania,-,ALB,7627,0,3974,0,0,0,0,0
2001,-,Algeria,-,DZA,8399,0,2746,0,0,0,0,0
2001,-,Andorra,-,AND,0,0,7,0,0,0,0,0
2001,-,Angola,-,AGO,470616,13129,9848,202000,0,0,0,0
2001,-,"Antigua and Barbuda",-,ATG,5,0,6,0,0,0,0,0
2001,-,Egypt,-,EGY,4677,0,1442,0,0,0,0,0
2001,-,Argentina,-,ARG,660,0,1450,0,0,0,0,0
2001,-,Armenia,-,ARM,7206,0,6087,0,0,0,0,0
2001,-,Australia,-,AUS,0,0,10,0,0,0,0,0
2001,-,Austria,-,AUT,27,0,5,0,0,0,0,0
2001,-,Azerbaijan,-,AZE,268755,17,5740,572955,0,0,0,0
2001,-,Bahrain,-,BHR,46,20,5,0,0,0,0,0
2001,-,Barbados,-,BRB,6,0,24,0,0,0,0,0
2001,-,Burundi,-,BDI,553987,27879,3914,20000,42000,0,0,0
2001,-,Belgium,-,BEL,11,0,18,0,0,0,0,0
2001,-,Benin,-,BEN,52,0,182,0,0,0,0,0
2001,-,Bangladesh,-,BGD,5544,0,3444,0,0,0,0,0
2001,-,Bahamas,-,BHS,0,0,26,0,0,0,0,0
2001,-,Bhutan,-,BTN,110844,0,65,0,0,0,0,0
2001,-,"Burkina Faso",-,BFA,90,0,242,0,0,0,0,0
2001,-,Belarus,-,BLR,3691,0,1131,0,0,0,0,0
2001,-,"Bolivia (Plurinational State of)",-,BOL,157,0,160,0,0,0,0,0
2001,-,Botswana,-,BWA,0,0,5,0,0,0,0,0
2001,-,Brazil,-,BRA,251,0,794,0,0,0,0,0
2001,-,"Bosnia and Herzegovina",-,BIH,447326,18657,4182,438253,80172,0,0,0
2001,-,Bulgaria,-,BGR,2122,0,1507,0,0,0,0,0
2001,-,Belize,-,BLZ,0,0,30,0,0,0,0,0
2001,-,Cambodia,-,KHM,34756,0,304,0,0,0,0,0
2001,-,Canada,-,CAN,5,0,9,0,0,0,0,0
2001,-,"Central African Rep.",-,CAF,28698,0,353,0,0,0,0,0
2001,-,Chad,-,TCD,46282,3707,2992,0,0,0,0,0
2001,-,China,-,CHN,117403,0,19783,0,0,0,0,0
2001,-,Chile,-,CHL,834,5,199,0,0,0,0,0
2001,-,Cameroon,-,CMR,2729,0,2160,0,0,0,0,0
2001,-,Congo,-,COG,24237,654,4258,0,0,0,0,0
2001,-,"Dem. Rep. of the Congo",-,COD,392142,1138,28257,3458,0,0,0,0
2001,-,Comoros,-,COM,25,0,82,0,0,0,0,0
2001,-,Colombia,-,COL,17937,159,15467,720000,0,0,0,0
2001,-,"Costa Rica",-,CRI,86,0,671,0,0,0,0,0
2001,-,Cuba,-,CUB,18950,0,3526,0,0,0,0,0
2001,-,"Cabo Verde",-,CPV,5,0,19,0,0,0,0,0
2001,-,Cyprus,-,CYP,5,0,8,0,0,0,0,0
2001,-,Czechia,-,CZE,1177,0,211,0,0,0,0,0
2001,-,Denmark,-,DNK,5,0,0,0,0,0,0,0
2001,-,Djibouti,-,DJI,451,458,181,0,0,0,0,0
2001,-,Dominica,-,DMA,5,0,23,0,0,0,0,0
2001,-,"Dominican Rep.",-,DOM,45,0,124,0,0,0,0,0
2001,-,Ecuador,-,ECU,649,0,435,0,0,0,0,0
2001,-,"Equatorial Guinea",-,GNQ,526,0,35,0,0,0,0,0
2001,-,Eritrea,-,ERI,333222,32749,2849,0,0,0,0,0
2001,-,Estonia,-,EST,483,0,98,0,0,0,0,0
2001,-,Ethiopia,-,ETH,58980,9364,12305,0,0,0,0,1420
2001,-,Fiji,-,FJI,731,0,1918,0,0,0,0,0
2001,-,Finland,-,FIN,0,0,5,0,0,0,0,0
2001,-,France,-,FRA,41,0,59,0,0,0,0,0
2001,-,Gabon,-,GAB,24,0,45,0,0,0,0,0
2001,-,Gambia,-,GMB,732,0,301,0,0,0,0,0
2001,-,"State of Palestine",-,PSE,349158,0,889,0,0,0,0,6000
2001,-,"United Kingdom of Great Britain and Northern Ireland",-,GBR,104,0,77,0,0,0,0,0
2001,-,Georgia,-,GEO,17490,60,2525,264221,0,0,0,2793
2001,-,Germany,-,DEU,1028,0,52,0,0,0,0,0
2001,-,Ghana,-,GHA,14547,42,1095,0,0,0,0,0
2001,-,Guinea-Bissau,-,GNB,917,0,748,0,0,0,0,0
2001,-,Greece,-,GRC,93,0,49,0,0,0,0,0
2001,-,Grenada,-,GRD,53,0,175,0,0,0,0,0
2001,-,Guatemala,-,GTM,16868,0,99542,0,0,0,0,0
2001,-,Guinea,-,GIN,2009,0,3857,0,0,0,0,0
2001,-,Guyana,-,GUY,36,0,378,0,0,0,0,0
2001,-,Haiti,-,HTI,7246,0,21958,0,0,0,0,0
2001,-,"China, Hong Kong SAR",-,HKG,5,0,18,0,0,0,0,0
2001,-,Honduras,-,HND,783,0,1158,0,0,0,0,0
2001,-,Croatia,-,HRV,290283,11867,346,23402,10732,0,0,0
2001,-,Hungary,-,HUN,949,0,4152,0,0,0,0,0
2001,-,"Cote d'Ivoire",-,CIV,856,0,785,0,0,0,0,0
2001,-,India,-,IND,11560,0,9748,0,0,0,0,0
2001,-,Indonesia,-,IDN,8972,0,4600,0,0,0,0,0
2001,-,Ireland,-,IRL,5,0,0,0,0,0,0,0
2001,-,"Iran (Islamic Rep. of)",-,IRN,92490,11,14138,0,0,0,0,0
2001,-,Iraq,-,IRQ,530508,1967,34826,0,0,0,0,13000
2001,-,Israel,-,ISR,361,0,609,0,0,0,0,0
2001,-,Italy,-,ITA,36,0,31,0,0,0,0,0
2001,-,Jamaica,-,JAM,37,0,281,0,0,0,0,0
2001,-,Jordan,-,JOR,773,0,557,0,0,0,0,0
2001,-,Japan,-,JPN,5,0,23,0,0,0,0,0
2001,-,Kazakhstan,-,KAZ,2803,0,876,0,0,0,0,0
2001,-,Kenya,-,KEN,2551,0,713,0,0,0,0,0
2001,-,Kyrgyzstan,-,KGZ,687,0,393,0,0,0,0,0
2001,-,"Rep. of Korea",-,KOR,83,0,471,0,0,0,0,0
2001,-,"Dem. People's Rep. of Korea",-,PRK,17,0,49,0,0,0,0,0
2001,-,Kuwait,-,KWT,696,0,146,0,0,0,0,0
2001,-,"Lao People's Dem. Rep.",-,LAO,12625,0,963,0,0,0,0,5
2001,-,Liberia,-,LBR,244603,2546,6357,196116,0,0,0,0
2001,-,Libya,-,LBY,877,0,484,0,0,0,0,0
2001,-,"Saint Lucia",-,LCA,9,0,66,0,0,0,0,0
2001,-,Lebanon,-,LBN,8754,0,1887,0,0,0,0,0
2001,-,Lesotho,-,LSO,0,0,6,0,0,0,0,0
2001,-,"Sri Lanka",-,LKA,122414,14,6596,731838,0,0,0,0
2001,-,Lithuania,-,LTU,210,0,256,0,0,0,0,0
